Date,000001.SS,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^KS11,^N225,^NSEI
2018-09-19,2746.080078125,5406.06005859375,7346.10009765625,12241.1396484375,2912.360107421875,16230.0,2319.219970703125,23842.05078125,11332.0498046875
2018-09-21,2797.485107421875,5499.02978515625,7495.2998046875,12458.2998046875,2940.909912109375,16267.7001953125,2339.169921875,23971.41015625,11346.7998046875
2018-09-27,2810.506103515625,5546.7998046875,7552.0,12456.6904296875,2927.219970703125,16262.7998046875,2355.429931640625,24089.3203125,11089.4501953125
2018-09-28,2821.7548828125,5527.240234375,7548.39990234375,12394.16015625,2920.530029296875,16177.5,2356.6201171875,24286.099609375,11034.099609375
2018-10-10,2743.548095703125,5319.8798828125,7242.2998046875,11978.7998046875,2874.02001953125,15830.2001953125,2257.52001953125,23589.380859375,10482.349609375
2018-10-11,2661.285888671875,5175.35986328125,7145.7001953125,11700.5,2795.139892578125,15482.2998046875,2186.68994140625,23051.189453125,10335.9501953125
2018-10-12,2615.9169921875,5164.02978515625,7074.0,11693.83984375,2775.77001953125,15470.900390625,2173.010009765625,22711.130859375,10492.4501953125
2018-10-15,2611.968994140625,5105.93017578125,7038.2001953125,11625.01953125,2775.989990234375,15476.2998046875,2159.22998046875,22520.58984375,10526.2998046875
2018-10-16,2597.715087890625,5176.7998046875,7062.10009765625,11790.150390625,2813.4599609375,15579.7001953125,2161.760009765625,22549.240234375,10604.900390625
2018-10-17,2582.549072265625,5205.3798828125,7089.0,11847.7900390625,2816.93994140625,15556.599609375,2182.77001953125,22959.41015625,10710.150390625
2018-10-19,2553.386962890625,5133.58984375,7070.39990234375,11617.2802734375,2797.77001953125,15579.7998046875,2158.780029296875,22551.669921875,10380.099609375
2018-10-22,2675.406005859375,5135.68994140625,7114.10009765625,11677.4501953125,2778.93994140625,15492.900390625,2163.2099609375,22672.25,10408.5498046875
2018-10-23,2659.81201171875,5009.43017578125,7042.7998046875,11394.2099609375,2753.590087890625,15323.2001953125,2148.800048828125,22410.150390625,10222.099609375
2018-10-24,2640.402099609375,5043.3701171875,7049.7998046875,11391.9404296875,2742.590087890625,15295.7001953125,2121.360107421875,22207.08984375,10290.650390625
2018-10-25,2606.10107421875,5033.52001953125,7004.10009765625,11324.919921875,2722.699951171875,15009.900390625,2066.06005859375,21703.2109375,10166.599609375
2018-10-26,2626.115966796875,4978.39013671875,7004.2001953125,11205.830078125,2692.3798828125,14950.7998046875,2066.570068359375,21476.66015625,10128.849609375
2018-10-29,2595.537109375,5030.02001953125,7085.89990234375,11444.8603515625,2706.85009765625,15019.599609375,2045.760009765625,21465.990234375,10275.2998046875
2018-10-30,2586.9189453125,5010.43994140625,7060.10009765625,11394.3701171875,2685.429931640625,14899.2001953125,2028.8399658203125,21568.400390625,10285.099609375
2018-10-31,2612.922119140625,5106.759765625,7161.5,11499.3798828125,2736.68994140625,15085.5,2030.5,21920.4609375,10396.0
2018-11-01,2636.799072265625,5119.68017578125,7165.60009765625,11575.4296875,2741.669921875,15150.2001953125,2054.219970703125,21906.41015625,10441.900390625
2018-11-02,2676.47607421875,5162.18017578125,7196.39990234375,11689.9599609375,2756.550048828125,15222.900390625,2096.6298828125,22308.419921875,10606.9501953125
2018-11-05,2673.18798828125,5124.18994140625,7140.39990234375,11555.9697265625,2744.27001953125,15242.400390625,2080.489990234375,22051.650390625,10558.7998046875
